No, CH1, CH2, CH3, CH4, Accel X, Accel Y, Accel Z, 2017-10-06_18-35-02
56, -4504.46, -4866.17, 882.20, 1020.80, 0.000, 0.000, 0.000, 18:35:09.063
57, -4492.88, -4860.66, 882.58, 1023.34, 0.000, 0.000, 0.000, 18:35:09.076
58, -4509.16, -4860.96, 878.63, 1023.45, 0.000, 0.000, 0.000, 18:35:09.076
59, -4508.80, -4860.95, 873.49, 1018.31, 0.000, 0.000, 0.000, 18:35:09.077
60, -4509.65, -4864.20, 865.12, 1017.72, 0.000, 0.000, 0.000, 18:35:09.077
61, -4510.50, -4865.57, 875.91, 1017.88, 0.000, 0.000, 0.000, 18:35:09.092
62, -4514.34, -4877.91, 874.23, 1013.71, 0.000, 0.000, 0.000, 18:35:09.092
63, -4521.55, -4881.25, 864.38, 1008.61, 0.000, 0.000, 0.000, 18:35:09.108
64, -4519.19, -4874.69, 866.96, 1011.93, 0.000, 0.000, 0.000, 18:35:09.108
65, -4509.78, -4863.50, 873.17, 1018.20, 0.000, 0.000, 0.000, 18:35:09.109
66, -4508.27, -4863.05, 880.55, 1019.93, 0.000, 0.000, 0.000, 18:35:09.109
67, -4495.79, -4862.87, 888.36, 1023.75, 0.000, 0.000, 0.000, 18:35:09.142
68, -4506.56, -4853.63, 890.49, 1028.03, 0.000, 0.000, 0.000, 18:35:09.144
69, -4506.21, -4857.19, 899.69, 1028.69, 0.000, 0.000, 0.000, 18:35:09.148
70, -4497.38, -4856.18, 894.94, 1031.36, 0.000, 0.000, 0.000, 18:35:09.151
71, -4495.30, -4858.00, 889.26, 1028.14, 0.000, 0.000, 0.000, 18:35:09.156
72, -4505.01, -4858.36, 886.09, 1021.20, 0.000, 0.000, 0.000, 18:35:09.157
73, -4509.99, -4867.64, 888.63, 1018.36, 0.000, 0.000, 0.000, 18:35:09.159
74, -4513.40, -4874.11, 889.98, 1019.66, 0.000, 0.000, 0.000, 18:35:09.159
75, -4514.65, -4872.01, 882.51, 1016.42, 0.000, 0.000, 0.000, 18:35:09.159
76, -4515.10, -4873.57, 881.62, 1017.58, 0.000, 0.000, 0.000, 18:35:09.160
